ts_code,name,signal_trade_date,signal_state,dd250,pos60,green_days,green_peak_pct,green_area_pct,slope3_pct,slope5_pct,slope_accel_pct,hist_expand_pct,predicted_cross_days,r3_pct,daily_pct,vol_ratio,flow3_ratio,market_r3_pct,no_new_low_5,limit_pct,heat_ratio,consecutive_limit_up,strategy,entry_trade_date,entry_adj_open,ret_5d,excess_5d,mdd_5d,ret_10d,excess_10d,mdd_10d,ret_20d,excess_20d,mdd_20d
000409.SZ,云鼎科技,20260331,pending,32.40924092409241,15.269461077844307,38,2.5481634293870274,38.40158277429775,0.0911877854101531,0.025121187629487812,0.2512514881358088,0.42778689419028054,1.6442635332995421,1.2858555885262302,-0.6789524733268698,0.5389050143894738,0.002126020220953988,0.07140499811844059,True,9.990300678952458,-0.06796116504854406,0,pure_shape_window,20260401,10.4,0.019230769230769162,-0.007269923689750435,-0.04134615384615381,0.018269230769230704,-0.01650822335585933,-0.04134615384615381,-0.02596153846153837,-0.08137305693708496,-0.04134615384615381
000409.SZ,云鼎科技,20260703,pending,36.94029850746269,9.302325581395328,22,1.804380846465228,20.71397342112282,0.13285881394038257,-0.017985756661650282,0.16326514255017835,0.3727102955406993,0.1391904624169745,2.673147023086253,1.1976047904191574,0.7743699118298311,0.0010750847595375785,-1.2395963928462983,False,10.059880239520957,0.11904761904761862,0,pure_shape_window,20260706,8.46,-0.01891252955082745,-0.007170247244614014,-0.06382978723404265,-0.03191489361702138,0.037203098791408706,-0.07801418439716323,0.03900709219858145,0.09128193187780931,-0.07801418439716323
000420.SZ,吉林化纤,20260616,pending,22.222222222222225,15.64625850340133,24,4.611929625526069,62.06894402708235,0.2041830905181515,0.015883881833183993,0.22694713701247526,0.576552264566962,0.053764541276510085,5.596107055961053,1.1655011655011613,0.7101739391191817,0.0038144550667955105,2.6304643421555474,False,10.023310023310007,0.11627906976744164,0,pure_shape_window,20260617,4.33,-0.002309468822170868,-0.006933662566105947,-0.04387990762124716,-0.0646651270207853,-0.0696881338613623,-0.09006928406466519,-0.1454965357967667,-0.11218343515923024,-0.18475750577367211
000420.SZ,吉林化纤,20260722,pending,35.30465949820789,2.955665024630523,12,1.5988032859414474,9.994034185761036,0.09445601152464625,0.038966294503195074,0.18065412259228542,0.29014227089647315,0.08730855702046096,1.1204481792717047,-1.0958904109589052,0.6273438123035481,-0.002094235149641751,2.7331209315068827,False,10.136986301369856,-0.1081081081081083,0,pure_shape_window,20260723,3.62,0.035911602209944826,0.045884259287452545,-0.016574585635359185,0.055248618784530246,0.052301657061725626,-0.016574585635359185,-0.0055248618784530246,-0.012607500105335734,-0.016574585635359185
000428.SZ,华天酒店,20260624,pending,21.601941747572805,6.451612903225862,48,1.8649912129144237,42.668685226279415,0.12939174405269518,-0.01028389201096388,0.24180197561186073,0.4182869541483264,3.4766553485480434,0.31055900621119736,-3.8690476190476155,1.0492122382921762,0.003645136204539813,0.49705886688689027,False,10.119047619047628,-0.3823529411764699,0,pure_shape_window,20260625,3.2300000000000004,-0.03095975232198156,-0.031356729718231335,-0.07739938080495368,-0.04024767801857598,-0.0062072859151542925,-0.07739938080495368,-0.06501547987616108,-0.005713396254462322,-0.07739938080495368
000501.SZ,武商集团,20260312,pending,26.47360837541783,3.755868544600908,28,2.5303283518762996,44.34599009682857,0.04692927714537706,-0.010072090968305407,0.17748567133748436,0.31384512024089506,2.5091141558850887,0.44345898004434225,-0.4395604395604417,0.6652581786454794,-0.01070262164642049,0.7933476969439024,True,11.453012577580047,-0.03837946012745218,0,pure_shape_window,20260313,8.786345645085154,-0.034368070953436636,-0.004688425792766515,-0.03547671840354771,-0.06208425720620825,-0.003955621700759693,-0.12305986696230586,-0.05210643015521055,-0.017503778237575984,-0.12305986696230586
000501.SZ,武商集团,20260327,pending,31.58637070692852,14.376996805111764,39,2.7194276237247066,53.994512560013845,0.09566159177609333,-0.09488622265635477,0.15786339371149966,0.34298620176114925,0.9743565369484241,0.9580838323353102,-0.3546099290780265,0.8470500616228838,-0.005156474567637264,0.8359124440323162,False,11.500918450168719,-0.03083318350742887,0,pure_shape_window,20260330,8.133701345505658,-0.0059880239520954115,0.0026040744478990074,-0.00838323353293402,0.023952095808383422,0.004831124624877781,-0.014371257485029876,-0.0059880239520954115,-0.05009445782972366,-0.02754491017964089
000528.SZ,柳工,20260327,pending,27.180685358255474,9.444444444444388,19,3.297701931021938,41.67271073254622,0.06115668799266598,-0.1416788745145477,0.3204432914397846,0.5717275312611408,2.5258382186702635,1.0810810810810478,0.3218884120171579,0.47281642398204854,-0.007527184746920769,0.8359124440323162,False,14.09484014984843,0.022837322636867177,0,pure_shape_window,20260330,8.55743339940854,0.0032573289902280145,0.011849427390222433,-0.005428881650380135,0.04234527687296419,0.023224305689458546,-0.007600434310531701,0.04668838219326843,0.0025819483156401812,-0.007600434310531701
000528.SZ,柳工,20260605,just_cross,28.500976603170496,17.248589119606013,15,1.456556675394231,12.807879527278246,0.10873677736867794,0.07334305895620534,0.11256904339677279,0.2574982880246382,0.0,2.2324566164020787,0.7083825265643295,0.7136138899194462,-0.012994606593362355,-1.1623121249295987,True,10.035419126328215,0.07058823529411615,0,pure_shape_window,20260608,8.59,-0.02211874272409775,-0.023056415851747114,-0.05355064027939449,-0.05355064027939449,-0.08715768236919164,-0.10360884749708954,-0.03725261932479629,-0.04060487461897366,-0.14668218859138527
000528.SZ,柳工,20260702,pending,32.35672698564899,28.34755735708398,11,1.6291059670904613,9.924698163352174,0.10755401010986405,-0.012845719034995323,0.2365193771823178,0.4302388820695836,0.14248782763704898,4.669260700389111,4.533678756476691,1.7547218221023035,0.010361143742165917,-1.104540642205476,False,9.974093264248719,0.45454545454545464,0,pure_shape_window,20260703,8.07,-0.02106567534076831,-0.022972918695647992,-0.03469640644361838,0.013630731102850069,0.0499907950984213,-0.045848822800495515,0.09789343246592308,0.1535441034995676,-0.045848822800495515
000531.SZ,穗恒运A,20260714,pending,30.459854466862414,6.810243257292734,27,4.310629963300061,64.47137934168293,0.09152510262950644,-0.03285471382497327,0.18209985395098593,0.44475784475556174,0.7278144531438727,3.0411449016100267,2.85714285714286,0.730119842041012,0.003576527691238647,-1.7208023637983905,False,10.000000000000009,0.28571428571428575,0,pure_shape_window,20260715,5.73,0.03664921465968596,0.06255186933197754,-0.010471204188481797,-0.003490401396160636,0.03528114058301812,-0.013961605584642212,0.027923211169284423,0.03624996921393653,-0.013961605584642212
000536.SZ,华映科技,20260206,pending,25.87301587301587,5.624999999999993,10,1.5746930801706507,8.26931422314653,0.04232443176320331,-0.0916760664180698,0.1822709012767163,0.3152074309797431,2.6667608515654893,1.9650655021834051,-0.8492569002123149,0.46536961959337503,-0.008401318393235832,-0.05296555611412623,False,9.97876857749469,-0.08510638297872349,0,pure_shape_window,20260209,4.71,-0.023354564755838747,-0.027410366439798772,-0.023354564755838747,-0.027600849256900206,-0.05638085165458806,-0.03821656050955413,0.07006369426751591,0.06534053448680632,-0.09129511677282376
